"StoreID"||"StoreName"||"StoreAddress"||"City"||"StProv"||"Country"||"Status"||"SiteType"
"102600"||"102600 - Harper"||"28 Melody Alley"||"Scottsdale"||"AZ"||"United States"||"Open"||"Store"
"102601"||"102601 - Green"||"88 Dovetail Junction"||"Philadelphia"||"PA"||"United States"||"Open"||"Store"
"102602"||"102602 - Reindahl"||"7 Bluestem Avenue"||"Indianapolis"||"IN"||"United States"||"Open"||"Store"
"102603"||"102603 - Sunfield"||"45414 Clarendon Trail"||"Chico"||"CA"||"United States"||"Open"||"Store"
"102604"||"102604 - Shelley"||"11406 Claremont Parkway"||"Fullerton"||"CA"||"United States"||"Open"||"Store"
"102605"||"102605 - Butterfield"||"202 Mesta Park"||"Austin"||"TX"||"United States"||"Open"||"Store"
"102606"||"102606 - Killdeer"||"77 Lawn Drive"||"San Antonio"||"TX"||"United States"||"Open"||"Store"
"102607"||"102607 - Crowley"||"2 Kensington Trail"||"San Antonio"||"TX"||"United States"||"Closed"||"Store"
"102608"||"102608 - Pond"||"456 Susan Center"||"Charleston"||"WV"||"United States"||"Open"||"Store"
"102609"||"102609 - Fair Oaks"||"8329 Carpenter Terrace"||"Detroit"||"MI"||"United States"||"Open"||"Store"
"102610"||"102610 - Northfield"||"5 Bellgrove Lane"||"Salt Lake City"||"UT"||"United States"||"Open"||"Store"
"102611"||"102611 - Kinsman"||"976 Pleasure Drive"||"Corpus Christi"||"TX"||"United States"||"Open"||"Store"
"102612"||"102612 - Daystar"||"9162 Express Crossing"||"Silver Spring"||"MD"||"United States"||"Open"||"Store"
"102613"||"102613 - Commercial"||"16 Muir Alley"||"Miami"||"FL"||"United States"||"Open"||"Store"
"102614"||"102614 - Little Fleur"||"2 Melody Circle"||"Saint Joseph"||"MO"||"United States"||"Open"||"Store"
"102615"||"102615 - Gerald"||"56 Tennyson Center"||"Miami"||"FL"||"United States"||"Open"||"Store"
"102616"||"102616 - Miller"||"75 Oak Valley Drive"||"Lakeland"||"FL"||"United States"||"Open"||"Store"
"102617"||"102617 - Dorton"||"0352 Redwing Terrace"||"Minneapolis"||"MN"||"United States"||"Open"||"Store"
"102174"||"102174 - Quincy"||"56744 Donald Street"||"San Rafael"||"CA"||"United States"||"Open"||"Store"
"102175"||"102175 - Eastwood"||"2804 Havey Trail"||"Sioux City"||"IA"||"United States"||"Open"||"Store"
"102176"||"102176 - Pierstorff"||"03194 Hintze Hill"||"Charleston"||"SC"||"United States"||"Open"||"Store"
"102177"||"102177 - Tony"||"14 Sutteridge Place"||"Fort Lauderdale"||"FL"||"United States"||"Open"||"Store"
"102178"||"102178 - Fuller"||"807 Vermont Plaza"||"Des Moines"||"IA"||"United States"||"Open"||"Store"
"102179"||"102179 - Merrick"||"38613 Bowman Plaza"||"Fort Lauderdale"||"FL"||"United States"||"Open"||"Store"
"102180"||"102180 - Jay"||"36 Vermont Hill"||"Atlanta"||"GA"||"United States"||"Open"||"Store"
"102181"||"102181 - Prentice"||"3 Mayer Crossing"||"Honolulu"||"HI"||"United States"||"Open"||"Store"
"102182"||"102182 - Miller"||"71 Pleasure Avenue"||"Jacksonville"||"FL"||"United States"||"Open"||"Store"
"102183"||"102183 - School"||"7 Sheridan Road"||"Albuquerque"||"NM"||"United States"||"Open"||"Store"
"102184"||"102184 - Comanche"||"5994 Shoshone Hill"||"Northridge"||"CA"||"United States"||"Open"||"Store"
"102185"||"102185 - Monterey"||"0106 Monterey Drive"||"Harrisburg"||"PA"||"United States"||"Open"||"Store"
"102186"||"102186 - Manitowish"||"99 Golf View Hill"||"Phoenix"||"AZ"||"United States"||"Open"||"Store"
"102187"||"102187 - Stoughton"||"625 Shopko Street"||"Saint Louis"||"MO"||"United States"||"Open"||"Store"
"102188"||"102188 - Everett"||"50 Hauk Park"||"Tyler"||"TX"||"United States"||"Open"||"Store"
"102189"||"102189 - Center"||"47485 Hansons Alley"||"New Haven"||"CT"||"United States"||"Open"||"Store"
"102190"||"102190 - Becker"||"033 Sommers Hill"||"New Orleans"||"LA"||"United States"||"Open"||"Store"
"102191"||"102191 - Bonner"||"76138 Tennyson Avenue"||"Albuquerque"||"NM"||"United States"||"Open"||"Store"
"102192"||"102192 - Merchant"||"35 Trailsway Junction"||"Sacramento"||"CA"||"United States"||"Open"||"Store"
"102193"||"102193 - Hudson"||"939 Northland Hill"||"Idaho Falls"||"ID"||"United States"||"Open"||"Store"
"102194"||"102194 - Sutherland"||"1319 Talmadge Park"||"Washington"||"DC"||"United States"||"Open"||"Store"
"102195"||"102195 - Wayridge"||"04 La Follette Lane"||"Kent"||"WA"||"United States"||"Open"||"Store"
"102196"||"102196 - Steensland"||"543 Hollow Ridge Circle"||"Richmond"||"CA"||"United States"||"Open"||"Store"
"102197"||"102197 - Tennyson"||"92 Old Gate Avenue"||"Springfield"||"MA"||"United States"||"Open"||"Store"
"102198"||"102198 - Banding"||"8043 Spaight Street"||"Torrance"||"CA"||"United States"||"Open"||"Store"
"102199"||"102199 - Arkansas"||"0 Hagan Lane"||"Juneau"||"AK"||"United States"||"Open"||"Store"
"102200"||"102200 - Florence"||"834 Red Cloud Place"||"Pittsburgh"||"PA"||"United States"||"Open"||"Store"
"102201"||"102201 - Mallory"||"1 Lillian Parkway"||"Stamford"||"CT"||"United States"||"Open"||"Store"
"102202"||"102202 - Northridge"||"50574 Waxwing Court"||"Midland"||"TX"||"United States"||"Open"||"Store"
"102203"||"102203 - Eagle Crest"||"7241 Portage Court"||"Chicago"||"IL"||"United States"||"Open"||"Store"
"102204"||"102204 - Moose"||"0 Vermont Way"||"Denton"||"TX"||"United States"||"Open"||"Store"
"102205"||"102205 - Superior"||"222 Morning Junction"||"Mesquite"||"TX"||"United States"||"Open"||"Store"
"102373"||"102373 - Bay"||"7 Spohn Park"||"Colorado Springs"||"CO"||"United States"||"Open"||"Store"
"102374"||"102374 - Clove"||"1 Dexter Junction"||"Kansas City"||"MO"||"United States"||"Open"||"Store"
"102375"||"102375 - Charing Cross"||"6 Lillian Center"||"Buffalo"||"NY"||"United States"||"Open"||"Store"
"102376"||"102376 - Atwood"||"2 Ilene Court"||"Fresno"||"CA"||"United States"||"Open"||"Store"
"102377"||"102377 - Namekagon"||"958 Arkansas Park"||"Detroit"||"MI"||"United States"||"Open"||"Store"
"102378"||"102378 - Goodland"||"95545 Drewry Trail"||"El Paso"||"TX"||"United States"||"Open"||"Store"
"102379"||"102379 - Bashford"||"79564 Pond Avenue"||"El Paso"||"TX"||"United States"||"Open"||"Store"
"102380"||"102380 - Pond"||"7443 Westport Terrace"||"Hartford"||"CT"||"United States"||"Closed"||"Store"
"102381"||"102381 - Oneill"||"74 Londonderry Junction"||"Las Vegas"||"NV"||"United States"||"Open"||"Store"
"102382"||"102382 - New Castle"||"733 Rusk Circle"||"Nashville"||"TN"||"United States"||"Open"||"Store"
"102383"||"102383 - Mayfield"||"73801 Becker Court"||"Hampton"||"VA"||"United States"||"Open"||"Store"
"102384"||"102384 - New Castle"||"452 Westridge Parkway"||"Charleston"||"WV"||"United States"||"Open"||"Store"
"102385"||"102385 - Oak Valley"||"944 Golden Leaf Parkway"||"Los Angeles"||"CA"||"United States"||"Open"||"Store"
"102386"||"102386 - Kedzie"||"22 Thompson Way"||"Portsmouth"||"VA"||"United States"||"Open"||"Store"
"102387"||"102387 - Di Loreto"||"82 Starling Junction"||"Washington"||"DC"||"United States"||"Open"||"Store"
"102388"||"102388 - Mayfield"||"2608 Mockingbird Parkway"||"Kansas City"||"MO"||"United States"||"Open"||"Store"
"102389"||"102389 - Glendale"||"22 Pepper Wood Alley"||"Lubbock"||"TX"||"United States"||"Open"||"Store"
"102390"||"102390 - Moland"||"58171 Vernon Junction"||"Chicago"||"IL"||"United States"||"Open"||"Store"
"102391"||"102391 - Judy"||"23339 Menomonie Lane"||"Columbus"||"OH"||"United States"||"Open"||"Store"
"102392"||"102392 - Shasta"||"3 Petterle Park"||"Orlando"||"FL"||"United States"||"Open"||"Store"
"102393"||"102393 - Erie"||"4234 Glendale Pass"||"El Paso"||"TX"||"United States"||"Open"||"Store"
"102394"||"102394 - Banding"||"2 Blackbird Drive"||"Washington"||"DC"||"United States"||"Open"||"Store"
"102395"||"102395 - Talmadge"||"5337 Stephen Terrace"||"Dallas"||"TX"||"United States"||"Open"||"Store"
"102396"||"102396 - Eagle Crest"||"00611 Mifflin Trail"||"Saint Cloud"||"MN"||"United States"||"Open"||"Store"
"101883"||"101883 - Ohio"||"586 Sachtjen Circle"||"Las Vegas"||"NV"||"United States"||"Open"||"Store"
"101884"||"101884 - Arrowood"||"49 Kennedy Way"||"Chicago"||"IL"||"United States"||"Open"||"Store"
"101885"||"101885 - Bobwhite"||"2 Hoffman Street"||"Wichita"||"KS"||"United States"||"Open"||"Store"
"101886"||"101886 - Thompson"||"12 Farwell Way"||"Sacramento"||"CA"||"United States"||"Closed"||"Store"
"101887"||"101887 - Reindahl"||"92668 Saint Paul Pass"||"Tacoma"||"WA"||"United States"||"Open"||"Store"
"101888"||"101888 - Pankratz"||"9878 Birchwood Terrace"||"West Palm Beach"||"FL"||"United States"||"Open"||"Store"
"101889"||"101889 - Doe Crossing"||"47204 Linden Center"||"Dallas"||"TX"||"United States"||"Open"||"Store"
"101890"||"101890 - Dryden"||"8024 Schmedeman Alley"||"Boise"||"ID"||"United States"||"Open"||"Store"
"101891"||"101891 - Bunting"||"26260 Monterey Circle"||"Madison"||"WI"||"United States"||"Open"||"Store"
"101892"||"101892 - Moland"||"019 Victoria Street"||"Norwalk"||"CT"||"United States"||"Open"||"Store"
"101893"||"101893 - Green Ridge"||"33477 Iowa Plaza"||"Portland"||"OR"||"United States"||"Open"||"Store"
"101894"||"101894 - Ohio"||"51525 Doe Crossing Terrace"||"Fresno"||"CA"||"United States"||"Open"||"Store"
"101895"||"101895 - Bobwhite"||"6335 Maryland Road"||"Chicago"||"IL"||"United States"||"Open"||"Store"
"101896"||"101896 - Atwood"||"212 Swallow Avenue"||"Kansas City"||"MO"||"United States"||"Open"||"Store"
"101897"||"101897 - Novick"||"01 Anthes Terrace"||"Kansas City"||"MO"||"United States"||"Open"||"Store"
"101898"||"101898 - Oak"||"73751 Hudson Terrace"||"Omaha"||"NE"||"United States"||"Open"||"Store"
"101899"||"101899 - Algoma"||"8 Judy Drive"||"Fresno"||"CA"||"United States"||"Open"||"Store"
"101900"||"101900 - Sunbrook"||"7939 Moose Street"||"Portland"||"OR"||"United States"||"Open"||"Store"
"101901"||"101901 - Loftsgordon"||"10 Westerfield Way"||"San Antonio"||"TX"||"United States"||"Open"||"Store"
"101902"||"101902 - Dwight"||"28352 Eastlawn Road"||"Amarillo"||"TX"||"United States"||"Open"||"Store"
"101903"||"101903 - Muir"||"3587 Miller Trail"||"Hialeah"||"FL"||"United States"||"Open"||"Store"
"101904"||"101904 - Sunnyside"||"1 Springview Trail"||"Tulsa"||"OK"||"United States"||"Open"||"Store"
"101905"||"101905 - Delladonna"||"56617 Declaration Hill"||"San Rafael"||"CA"||"United States"||"Open"||"Store"
"101906"||"101906 - Thompson"||"5250 Arizona Pass"||"Toledo"||"OH"||"United States"||"Open"||"Store"
"101907"||"101907 - Colorado"||"86 Arrowood Junction"||"Virginia Beach"||"VA"||"United States"||"Open"||"Store"
"101908"||"101908 - Sundown"||"30 Cascade Circle"||"Lake Charles"||"LA"||"United States"||"Open"||"Store"
"101909"||"101909 - Mallory"||"91 Sycamore Junction"||"Toledo"||"OH"||"United States"||"Open"||"Store"
"101910"||"101910 - Orin"||"2454 Fairfield Road"||"Indianapolis"||"IN"||"United States"||"Open"||"Store"
"101911"||"101911 - Moulton"||"987 Golf View Junction"||"Houston"||"TX"||"United States"||"Open"||"Store"
"101912"||"101912 - Kenwood"||"1 Elka Crossing"||"Mountain View"||"CA"||"United States"||"Open"||"Store"
"102017"||"102017 - Helena"||"1640 Artisan Trail"||"Troy"||"MI"||"United States"||"Open"||"Store"
"102018"||"102018 - Twin Pines"||"76981 Westridge Alley"||"Tucson"||"AZ"||"United States"||"Open"||"Store"
"102019"||"102019 - Havey"||"95 Spenser Street"||"Juneau"||"AK"||"United States"||"Closed"||"Store"
"102020"||"102020 - Montana"||"3 Eliot Road"||"Albany"||"NY"||"United States"||"Open"||"Store"
"102021"||"102021 - Charing Cross"||"0329 Acker Parkway"||"Murfreesboro"||"TN"||"United States"||"Open"||"Store"
"102022"||"102022 - Debra"||"699 Sheridan Alley"||"El Paso"||"TX"||"United States"||"Open"||"Store"
"102023"||"102023 - Trailsway"||"087 Farwell Trail"||"Mountain View"||"CA"||"United States"||"Open"||"Store"
"102024"||"102024 - Fair Oaks"||"330 Katie Point"||"Tucson"||"AZ"||"United States"||"Open"||"Store"
"102025"||"102025 - Thierer"||"551 Pierstorff Center"||"Tucson"||"AZ"||"United States"||"Open"||"Store"
"102026"||"102026 - Kinsman"||"7 Holmberg Center"||"Melbourne"||"FL"||"United States"||"Open"||"Store"
"102027"||"102027 - Superior"||"9 Tony Circle"||"Minneapolis"||"MN"||"United States"||"Open"||"Store"
"102028"||"102028 - Menomonie"||"891 Ronald Regan Junction"||"Houston"||"TX"||"United States"||"Open"||"Store"
"102029"||"102029 - 6th"||"1 Waxwing Crossing"||"Washington"||"DC"||"United States"||"Open"||"Store"
"102030"||"102030 - Rigney"||"7 Transport Point"||"Grand Rapids"||"MI"||"United States"||"Open"||"Store"
"102031"||"102031 - Starling"||"86993 Chive Crossing"||"San Francisco"||"CA"||"United States"||"Open"||"Store"
"102032"||"102032 - Heffernan"||"62 Arizona Junction"||"Los Angeles"||"CA"||"United States"||"Open"||"Store"
"102033"||"102033 - Dovetail"||"66679 School Point"||"Northridge"||"CA"||"United States"||"Open"||"Store"
"102034"||"102034 - Burrows"||"1 Buell Avenue"||"San Antonio"||"TX"||"United States"||"Open"||"Store"
"102035"||"102035 - Fremont"||"0451 Hallows Pass"||"Loretto"||"MN"||"United States"||"Open"||"Store"
"102036"||"102036 - Oak Valley"||"55 Emmet Road"||"Albany"||"NY"||"United States"||"Open"||"Store"
"102037"||"102037 - Manley"||"26673 Truax Place"||"Washington"||"DC"||"United States"||"Open"||"Store"
"102038"||"102038 - Blaine"||"16 Erie Road"||"Bakersfield"||"CA"||"United States"||"Open"||"Store"
"102039"||"102039 - Hanover"||"222 High Crossing Plaza"||"Kansas City"||"MO"||"United States"||"Open"||"Store"
"102040"||"102040 - Truax"||"5738 3rd Alley"||"Sacramento"||"CA"||"United States"||"Open"||"Store"
"102041"||"102041 - Talisman"||"64 Bluestem Hill"||"Phoenix"||"AZ"||"United States"||"Open"||"Store"
"102042"||"102042 - Hayes"||"1684 Warbler Lane"||"Woburn"||"MA"||"United States"||"Open"||"Store"
"102043"||"102043 - Melvin"||"07 Charing Cross Terrace"||"New York City"||"NY"||"United States"||"Open"||"Store"
"102044"||"102044 - 3rd"||"4 Oak Lane"||"Evansville"||"IN"||"United States"||"Open"||"Store"
"102045"||"102045 - Bonner"||"21276 Monument Park"||"San Francisco"||"CA"||"United States"||"Open"||"Store"
"102046"||"102046 - Blaine"||"3170 Evergreen Road"||"Saint Petersburg"||"FL"||"United States"||"Open"||"Store"
"102047"||"102047 - Sugar"||"769 Tony Terrace"||"Littleton"||"CO"||"United States"||"Open"||"Store"
"102048"||"102048 - Westerfield"||"03093 Rusk Point"||"Wilmington"||"DE"||"United States"||"Open"||"Store"
"101703"||"101703 - Sullivan"||"33149 Lindbergh Court"||"Chicago"||"IL"||"United States"||"Open"||"Store"
"101704"||"101704 - Spaight"||"07438 Corscot Pass"||"San Diego"||"CA"||"United States"||"Open"||"Store"
"101705"||"101705 - Merchant"||"14 Maywood Way"||"Salt Lake City"||"UT"||"United States"||"Open"||"Store"
"101706"||"101706 - Oriole"||"6429 Farwell Court"||"Houston"||"TX"||"United States"||"Open"||"Store"
"101707"||"101707 - Village Green"||"45353 Heffernan Plaza"||"Charlotte"||"NC"||"United States"||"Open"||"Store"
"101708"||"101708 - Fallview"||"6 Browning Terrace"||"Baton Rouge"||"LA"||"United States"||"Open"||"Store"
"101709"||"101709 - Packers"||"481 Kropf Point"||"New Orleans"||"LA"||"United States"||"Open"||"Store"
"101710"||"101710 - Graedel"||"7 Kings Crossing"||"Shawnee Mission"||"KS"||"United States"||"Open"||"Store"
"101711"||"101711 - Sunbrook"||"6400 Coolidge Drive"||"Grand Rapids"||"MI"||"United States"||"Open"||"Store"
"101712"||"101712 - Steensland"||"978 Clove Circle"||"Los Angeles"||"CA"||"United States"||"Open"||"Store"
"101713"||"101713 - Schurz"||"0216 Sundown Point"||"Little Rock"||"AR"||"United States"||"Open"||"Store"
"101714"||"101714 - Pepper Wood"||"67 Melvin Point"||"Pittsburgh"||"PA"||"United States"||"Open"||"Store"
"101715"||"101715 - Pine View"||"58307 Chinook Alley"||"Baltimore"||"MD"||"United States"||"Closed"||"Store"
"101716"||"101716 - Grover"||"85 Delladonna Hill"||"Harrisburg"||"PA"||"United States"||"Open"||"Store"
"101717"||"101717 - Hanover"||"045 Stone Corner Crossing"||"Juneau"||"AK"||"United States"||"Open"||"Store"
"101718"||"101718 - Milwaukee"||"8171 Mockingbird Crossing"||"Yonkers"||"NY"||"United States"||"Open"||"Store"
"101719"||"101719 - Meadow Vale"||"699 Stuart Park"||"Kansas City"||"MO"||"United States"||"Open"||"Store"
"101720"||"101720 - Melby"||"72398 Grim Hill"||"Houston"||"TX"||"United States"||"Open"||"Store"
"101721"||"101721 - Norway Maple"||"94 Rusk Park"||"Fort Worth"||"TX"||"United States"||"Open"||"Store"
"101722"||"101722 - Granby"||"4 Moose Road"||"El Paso"||"TX"||"United States"||"Open"||"Store"
"101723"||"101723 - Calypso"||"2 Harper Street"||"Norfolk"||"VA"||"United States"||"Open"||"Store"
"101724"||"101724 - Vidon"||"36733 Sage Plaza"||"Shreveport"||"LA"||"United States"||"Open"||"Store"
"101725"||"101725 - Nova"||"461 Bonner Drive"||"San Diego"||"CA"||"United States"||"Closed"||"Store"
"101726"||"101726 - Wayridge"||"36209 Eggendart Road"||"Montgomery"||"AL"||"United States"||"Open"||"Store"
"101150"||"101150 - Pearson"||"71 Corben Point"||"Washington"||"DC"||"United States"||"Open"||"Store"
"101151"||"101151 - Dixon"||"271 Oak Trail"||"Alexandria"||"VA"||"United States"||"Open"||"Store"
"101152"||"101152 - David"||"89 Granby Circle"||"San Antonio"||"TX"||"United States"||"Open"||"Store"
"101153"||"101153 - Village"||"3226 Spenser Plaza"||"Inglewood"||"CA"||"United States"||"Open"||"Store"
"101154"||"101154 - Westport"||"6 Clyde Gallagher Parkway"||"Yakima"||"WA"||"United States"||"Open"||"Store"
"101155"||"101155 - Haas"||"5965 Orin Place"||"Brooklyn"||"NY"||"United States"||"Open"||"Store"
"101156"||"101156 - Lukken"||"5820 School Lane"||"Santa Ana"||"CA"||"United States"||"Open"||"Store"
"101157"||"101157 - Cherokee"||"070 Thackeray Road"||"El Paso"||"TX"||"United States"||"Closed"||"Store"
"101158"||"101158 - Butternut"||"25116 Bartelt Way"||"Sacramento"||"CA"||"United States"||"Open"||"Store"
"101159"||"101159 - International"||"82 Center Parkway"||"Minneapolis"||"MN"||"United States"||"Open"||"Store"
"101160"||"101160 - Pond"||"16521 Daystar Circle"||"Wilmington"||"NC"||"United States"||"Open"||"Store"
"101161"||"101161 - Huxley"||"1 Oneill Avenue"||"Los Angeles"||"CA"||"United States"||"Open"||"Store"
"101162"||"101162 - Fallview"||"9408 Amoth Place"||"Montgomery"||"AL"||"United States"||"Open"||"Store"
"101163"||"101163 - Nevada"||"06 Ronald Regan Avenue"||"Hamilton"||"OH"||"United States"||"Open"||"Store"
"101164"||"101164 - Schiller"||"100 Forest Plaza"||"Kansas City"||"MO"||"United States"||"Open"||"Store"
"101165"||"101165 - Northview"||"23263 Banding Place"||"Canton"||"OH"||"United States"||"Open"||"Store"
"101166"||"101166 - Shasta"||"0 Hallows Parkway"||"Toledo"||"OH"||"United States"||"Closed"||"Store"
"101167"||"101167 - Milwaukee"||"6 Lerdahl Drive"||"Fort Worth"||"TX"||"United States"||"Open"||"Store"
"101168"||"101168 - Moland"||"27 Rockefeller Plaza"||"Portland"||"OR"||"United States"||"Open"||"Store"
"101169"||"101169 - Village Green"||"179 Saint Paul Way"||"Orlando"||"FL"||"United States"||"Open"||"Store"
"101170"||"101170 - Dayton"||"591 Grover Drive"||"Washington"||"DC"||"United States"||"Open"||"Store"
"101171"||"101171 - Melvin"||"71250 Fairfield Place"||"Dearborn"||"MI"||"United States"||"Open"||"Store"
"101172"||"101172 - Fairview"||"2 Farwell Pass"||"Philadelphia"||"PA"||"United States"||"Open"||"Store"
